transaction_amount,hour_of_day,day_of_week,transaction_count_24h,avg_transaction_amount_30d,deviation_from_avg,unique_recipients_24h,is_new_recipient,is_anomaly
147660.17,7,5,2,696896.61,-0.7881,1,0,0
204805.58,13,1,5,160003.4,0.28,1,0,0
34807.09,11,0,5,20289.62,0.7155,0,0,0
14670.22,18,3,4,24422.29,-0.3993,0,0,0
948534.65,8,0,3,196087.89,3.8373,0,0,0
29534.27,13,4,3,42857.03,-0.3109,1,0,0
5091.66,21,0,4,96074.91,-0.947,1,1,0
213388.35,13,6,2,99997.45,1.1339,4,1,0
39194.25,15,1,3,105632.64,-0.629,0,1,0
1432866.58,11,4,6,10427.02,136.4055,1,0,0
107781.18,6,0,2,84940.98,0.2689,1,0,0
69433.38,1,3,6,28726.5,1.417,0,1,0
43541.6,19,1,0,345068.98,-0.8738,2,0,0
79517.1,20,1,3,59902.31,0.3274,1,0,0
199668.32,6,0,2,96200.85,1.0755,1,0,0
127516.32,9,1,2,35865.2,2.5554,0,0,0
11224.31,9,3,7,13625.11,-0.1762,1,0,0
601388.05,7,6,4,15413.31,38.015,0,0,0
17062.94,8,4,3,132811.51,-0.8715,1,0,0
34064.28,10,1,5,78662.14,-0.5669,1,0,0
271060.46,4,1,1,198798.46,0.3635,2,0,0
50088.27,6,4,3,147006.93,-0.6593,1,0,0
59560.61,7,2,3,47686.56,0.249,1,0,0
68041.75,8,4,1,39118.52,0.7394,3,0,0
11943.66,11,0,4,60886.07,-0.8038,0,0,0
146086.57,0,0,1,95098.21,0.5362,1,1,0
82876.31,7,4,3,366713.65,-0.774,1,0,0
44743.99,2,3,2,68223.21,-0.3441,1,0,0
16551.55,18,0,5,16369.0,0.0112,0,0,0
333529.58,22,5,2,32700.22,9.1993,4,0,0
256288.09,20,4,1,112269.12,1.2828,0,0,0
29403.14,14,2,5,84929.63,-0.6538,1,0,0
74459.39,22,6,3,91152.37,-0.1831,1,0,0
57563.64,12,4,1,34655.67,0.661,2,0,0
60379.59,9,2,4,59907.34,0.0079,2,0,0
6091.4,12,6,3,32178.09,-0.8107,1,0,0
4757.42,5,5,2,47979.27,-0.9008,1,0,0
12283.8,20,6,2,29913.42,-0.5893,1,0,0
85637.11,6,2,3,49900.9,0.7161,0,0,0
37354.95,20,6,2,132470.21,-0.718,3,0,0
85424.55,5,4,2,155905.9,-0.4521,1,0,0
510943.28,7,2,5,138396.11,2.6919,1,0,0
30927.03,5,5,0,33226.38,-0.0692,0,0,0
15228.0,13,2,5,19115.38,-0.2034,1,0,0
25863.23,9,2,3,74627.85,-0.6534,3,0,0
6668.68,15,3,5,165724.87,-0.9598,2,0,0
153205.47,21,1,4,100610.6,0.5228,0,0,0
65234.23,21,3,5,175927.32,-0.6292,1,0,0
19504.0,17,0,1,27829.65,-0.2992,0,0,0
456668.3,3,5,3,21102.01,20.64,5,0,0
11599.2,17,0,2,131902.4,-0.9121,2,0,0
30492.44,7,5,7,27104.29,0.125,4,0,0
48117.06,18,0,2,240515.7,-0.7999,2,0,0
194453.98,2,3,2,9163.91,20.2173,3,0,0
5458.27,7,6,3,116876.69,-0.9533,0,0,0
26587.14,18,5,3,48960.17,-0.457,1,1,0
28364.49,3,0,2,224332.33,-0.8736,3,0,0
436040.01,4,5,5,73173.94,4.9589,1,1,0
34670.22,23,0,3,83923.38,-0.5869,2,0,0
22252.35,4,3,4,7068.47,2.1478,1,0,0
13052.54,3,6,3,23849.83,-0.4527,1,0,0
1584491.23,11,3,1,22332.71,69.9462,0,0,0
112259.62,10,6,4,38995.58,1.8787,1,0,0
15847.52,7,0,2,11863.82,0.3358,1,0,0
73849.81,7,0,0,19480.49,2.7908,1,0,0
72675.76,12,1,4,8003.99,8.0789,2,1,0
27014.99,12,1,3,28655.54,-0.0572,3,0,0
74962.54,11,5,6,118097.55,-0.3652,1,0,0
225083.25,6,3,2,65595.99,2.4313,4,0,0
21603.17,14,0,2,32095.89,-0.3269,1,0,0
126784.2,0,6,0,121520.54,0.0433,3,0,0
6715.16,10,4,3,123592.14,-0.9457,1,0,0
173231.45,9,4,4,144564.05,0.1983,1,0,0
91520.13,8,6,1,35883.15,1.5505,1,0,0
180534.2,18,6,4,66424.65,1.7179,1,1,0
83341.49,11,4,5,157393.66,-0.4705,1,0,0
30899.63,13,1,1,106781.98,-0.7106,3,0,0
62114.86,16,3,4,95047.49,-0.3465,2,0,0
25585.31,10,2,1,183145.01,-0.8603,0,0,0
4944.41,15,2,4,43317.93,-0.8858,0,0,0
732262.46,5,3,3,138912.43,4.2714,2,0,0
233828.06,3,2,2,121386.98,0.9263,3,0,0
59693.03,17,1,3,470308.4,-0.8731,2,0,0
26662.25,6,1,2,98424.72,-0.7291,1,1,0
1099.64,17,6,3,16648.24,-0.9339,1,0,0
172583.27,3,6,3,36194.94,3.7681,0,0,1
1785638.66,13,6,2,72517.05,23.6234,0,0,0
22194.94,20,4,1,181406.68,-0.8776,1,0,0
10008.91,10,3,5,62889.2,-0.8408,1,0,0
4298.63,2,6,4,15505.43,-0.7227,0,0,0
44972.72,12,0,6,128228.22,-0.6493,2,0,0
98681.11,4,1,3,10443.59,8.4482,1,0,1
18385.13,16,6,4,100284.26,-0.8167,0,0,0
18854.51,14,1,3,96873.24,-0.8054,2,0,0
1346276.77,1,2,3,210498.27,5.3956,1,0,1
292790.45,11,4,2,13640.92,20.4626,1,0,0
97272.57,9,6,4,111509.89,-0.1277,1,0,0
221607.58,4,5,3,17624.22,11.5734,2,0,1
761438.46,6,2,2,39848.66,18.1078,0,1,0
408064.39,5,6,3,21055.7,18.3794,1,0,0
2021914.68,18,1,4,139960.38,13.4462,0,1,0
37289.98,6,0,1,23013.94,0.6203,0,0,0
18962.1,22,2,0,88145.75,-0.7849,3,0,0
47267.5,18,5,3,63902.42,-0.2603,1,0,0
60536.88,23,5,4,72079.04,-0.1601,3,0,0
68091.13,8,4,0,119511.34,-0.4303,1,1,0
9007.94,8,0,2,24010.26,-0.6248,1,0,0
439727.25,20,5,4,151916.32,1.8945,5,0,0
704222.68,2,2,2,39030.67,17.0424,1,1,1
158097.16,13,6,1,28708.03,4.5069,4,0,0
150979.36,2,0,6,58863.81,1.5649,1,0,0
27233.63,5,5,1,38237.42,-0.2878,0,0,0
31442.66,7,3,8,3707.85,7.478,2,1,0
623115.37,22,6,3,238040.48,1.6177,0,0,0
225639.18,4,0,2,46262.82,3.8772,0,1,0
1098977.91,17,0,2,49476.46,21.2117,1,0,0
9343.56,10,6,2,116294.73,-0.9196,1,0,0
295111.09,2,2,4,65591.37,3.4992,1,0,1
2243.62,18,4,0,31974.21,-0.9298,0,0,0
47189.83,16,3,4,22033.13,1.1417,1,0,0
11518.78,15,0,4,71398.42,-0.8387,6,0,0
762444.3,3,6,5,54374.78,13.0218,1,0,0
407524.5,2,2,2,13382.22,29.4505,3,0,0
13382.91,20,4,3,147462.98,-0.9092,0,1,0
7907.0,12,3,5,43517.37,-0.8183,3,0,0
68698.84,18,5,1,7381.97,8.3052,1,0,0
6172.28,20,6,2,130759.68,-0.9528,1,0,0
133711.65,7,4,3,33009.16,3.0507,3,0,0
183849.21,5,1,1,31716.96,4.7964,1,0,0
37869.37,7,6,1,17748.37,1.1336,1,0,0
231300.75,15,1,3,135464.31,0.7075,2,1,0
51614.32,11,1,4,67310.24,-0.2332,1,1,0
102470.15,14,0,4,76654.48,0.3368,1,0,0
29954.56,4,5,4,125858.47,-0.762,1,0,0
48004.18,10,0,3,70110.81,-0.3153,2,1,0
420618.34,8,5,2,40276.29,9.4431,1,0,0
826568.43,6,6,0,49503.91,15.6967,0,0,0
148040.7,20,2,4,79927.22,0.8522,0,0,0
206551.51,18,5,2,10281.18,19.0884,3,0,0
67089.83,16,2,1,159272.78,-0.5788,2,0,0
42824.51,4,1,2,34527.9,0.2403,1,0,0
247827.53,21,3,3,52765.52,3.6967,3,0,0
29591.93,19,5,3,50444.13,-0.4134,2,0,0
3413.08,13,3,0,174568.97,-0.9804,1,0,0
87805.07,0,6,5,108547.96,-0.1911,1,1,0
32609.29,8,2,3,46013.5,-0.2913,3,0,0
149028.57,16,5,6,90009.29,0.6557,4,0,0
261893.63,16,0,3,135122.75,0.9382,2,0,0
24032.38,6,1,5,156580.78,-0.8465,4,0,0
9604.04,16,6,2,161563.89,-0.9405,0,0,0
5982.84,4,4,4,14344.09,-0.5829,1,0,0
4648.74,4,0,0,70773.35,-0.9343,7,0,0
404838.44,18,5,5,312871.33,0.2939,0,0,0
14940.69,21,1,4,131479.92,-0.8864,0,0,0
26916.14,8,6,6,119470.31,-0.7747,2,0,0
1583096.79,7,4,1,72752.72,20.7597,1,1,0
86150.4,23,6,4,45443.58,0.8957,1,0,0
291971.06,14,4,1,51391.98,4.6812,3,0,0
6259.84,10,6,6,384802.99,-0.9837,1,0,0
74320.58,23,2,1,76592.58,-0.0297,0,0,0
35521.82,4,0,1,64505.07,-0.4493,1,0,0
25655.05,17,0,4,63221.2,-0.5942,6,0,0
286225.82,21,3,7,16525.18,16.3196,1,0,0
70667.84,23,5,4,46533.54,0.5186,1,0,0
105888.83,11,5,2,23182.65,3.5674,1,0,0
30108.08,22,6,2,27630.98,0.0896,0,0,0
2301975.75,20,0,2,5977.02,384.0734,0,0,0
78788.9,17,1,7,200890.77,-0.6078,0,1,0
27379.31,20,5,3,37352.76,-0.267,3,0,0
82092.49,0,5,8,59047.64,0.3903,1,0,0
4764.0,7,4,2,30869.55,-0.8456,0,0,0
2653.54,7,4,4,42335.71,-0.9373,3,0,0
97981.27,19,2,4,358159.27,-0.7264,2,0,0
246124.45,4,0,2,69770.75,2.5276,1,0,0
138114.84,6,0,10,54169.8,1.5496,4,0,0
46050.08,5,1,2,118402.04,-0.6111,2,0,0
122656.18,22,3,2,37333.05,2.2854,0,0,0
684753.77,2,5,1,12806.61,52.4647,1,0,0
37486.19,18,6,2,65551.99,-0.4281,3,0,0
96293.8,3,5,4,263852.18,-0.635,0,1,0
83541.29,17,6,2,108381.3,-0.2292,6,0,0
101677.09,3,2,2,19445.72,4.2285,1,0,1
52719.9,5,1,3,236100.56,-0.7767,1,0,0
192363.04,2,1,2,63508.15,2.0289,1,0,0
36367.99,21,0,2,107043.3,-0.6602,0,1,0
104897.43,1,1,2,22117.92,3.7425,0,1,0
92696.61,16,2,5,130784.52,-0.2912,3,1,0
7870.16,7,4,6,194481.58,-0.9595,3,0,0
7185.51,0,2,2,80840.17,-0.9111,0,0,0
1433138.43,1,2,4,4379.69,326.1492,2,0,1
154727.49,11,0,3,34485.41,3.4867,2,1,0
26560.57,3,3,2,37456.81,-0.2909,2,0,0
62803.68,19,3,3,262593.31,-0.7608,3,0,0
56840.59,1,5,2,31150.27,0.8247,1,0,0
93130.66,17,2,4,119614.24,-0.2214,0,0,0
49719.97,7,6,2,246917.04,-0.7986,3,0,0
93322.01,20,0,4,46763.3,0.9956,1,1,0
123330.41,11,5,2,53428.15,1.3083,1,0,0
203157.97,15,2,1,206070.29,-0.0141,5,0,0
46896.5,15,4,7,39883.49,0.1758,1,0,0
54585.37,11,5,4,242769.61,-0.7752,2,0,0
98927.34,3,5,1,63952.99,0.5469,1,0,0
15242.46,7,1,2,23817.94,-0.36,2,0,0
47255.35,11,4,7,278644.54,-0.8304,3,0,0
203258.17,7,0,3,432940.63,-0.5305,2,0,0
36526.42,7,1,1,87398.23,-0.5821,3,1,0
287841.71,10,4,1,36850.39,6.8109,1,0,0
119715.46,0,6,3,116795.35,0.025,2,0,0
19119.98,7,4,7,100034.43,-0.8089,5,0,0
944669.61,0,0,3,98709.94,8.5701,0,0,0
77325.96,21,0,3,101311.97,-0.2368,0,0,0
16980.31,16,4,0,34813.96,-0.5122,4,0,0
92831.78,14,5,1,93592.25,-0.0081,2,0,0
276437.49,8,2,3,21367.07,11.937,1,0,0
72457.15,11,3,1,15504.34,3.6731,2,1,0
89424.94,21,3,5,106444.78,-0.1599,3,0,0
50590.06,13,3,4,38717.16,0.3066,1,0,0
26407.34,4,6,4,79697.39,-0.6686,1,0,0
173768.71,9,5,1,31297.25,4.5521,2,0,0
14716.86,16,3,6,25717.59,-0.4277,1,1,0
1251.47,21,5,6,144412.68,-0.9913,0,0,0
9526.24,3,5,3,455174.87,-0.9791,0,1,0
39302.44,19,3,0,74872.08,-0.4751,1,1,0
27091.29,3,0,2,113610.19,-0.7615,2,0,0
262018.33,13,6,4,102747.34,1.5501,3,0,0
23829.93,10,3,3,67537.88,-0.6472,2,0,0
47492.57,15,3,2,200975.1,-0.7637,3,0,0
76330.28,3,0,3,24596.85,2.1032,1,1,0
127700.16,17,5,1,39591.58,2.2254,0,0,0
262674.97,15,5,4,21219.56,11.3784,3,0,0
14369.95,16,2,3,42242.38,-0.6598,1,1,0
14544.91,21,6,4,95778.82,-0.8481,1,0,0
7842.53,5,1,3,12591.17,-0.3771,4,0,0
92799.2,8,4,3,56777.37,0.6344,1,0,0
131217.32,11,2,7,285564.56,-0.5405,1,0,0
16403.07,4,1,2,20122.71,-0.1848,1,1,0
380174.93,22,5,3,56749.38,5.6991,1,0,0
497484.62,10,6,1,103703.26,3.7972,0,0,0
42128.11,5,3,3,71782.02,-0.4131,2,0,0
35566.01,13,6,3,154453.75,-0.7697,0,0,0
9294.63,4,2,2,61260.87,-0.8483,1,0,0
23102.16,11,5,1,27700.44,-0.166,1,1,0
116186.52,20,4,3,73437.67,0.5821,1,1,0
33334.7,4,2,1,52212.14,-0.3615,0,0,0
93190.43,18,1,6,105576.2,-0.1173,3,0,0
30599.71,6,6,2,47410.02,-0.3546,3,0,0
211052.03,9,0,1,60154.04,2.5085,2,0,0
18218.76,22,0,1,147505.7,-0.8765,0,0,0
92838.6,0,1,3,22756.59,3.0795,1,0,0
86689.63,16,5,1,65311.39,0.3273,1,0,0
55335.33,11,0,0,141932.82,-0.6101,0,0,0
61218.16,15,6,4,21306.82,1.8731,2,0,0
167389.97,16,4,5,38317.03,3.3685,0,0,0
78901.96,5,6,6,31329.55,1.5184,1,0,0
237038.07,2,6,2,119045.34,0.9911,2,0,0
54229.55,14,6,1,53634.89,0.0111,4,0,0
78146.24,5,4,2,75925.1,0.0293,2,1,0
5926.26,0,1,0,23996.71,-0.753,0,0,0
893793.04,23,5,2,33985.88,25.2982,2,0,1
14478.7,18,6,6,39122.05,-0.6299,2,0,0
366281.79,19,1,3,46494.71,6.8778,1,0,0
22639.81,20,3,7,170688.78,-0.8674,1,1,0
14310.68,15,5,7,141714.59,-0.899,2,0,0
68510.16,11,2,3,14460.53,3.7375,2,0,0
362492.29,17,1,4,224539.05,0.6144,1,0,0
29442.94,9,5,2,16668.51,0.7663,4,0,0
51285.3,8,6,8,43749.0,0.1723,2,1,0
30644.57,15,6,4,143925.28,-0.7871,2,0,0
4894.16,5,0,2,153359.89,-0.9681,0,0,0
90975.0,22,2,2,14019.04,5.489,1,0,0
8923.06,20,4,6,418949.6,-0.9787,0,0,0
24746.68,6,6,5,17297.92,0.4306,4,0,0
58294.98,20,0,2,160158.21,-0.636,5,0,0
16953.35,0,3,4,114273.04,-0.8516,0,0,0
16414.93,21,0,1,7161.36,1.292,1,0,0
188563.57,15,1,3,76851.16,1.4536,2,0,0
50909.65,10,4,5,154889.19,-0.6713,3,1,0
55078.79,9,5,2,100902.41,-0.4541,3,0,0
268305.58,5,3,3,204627.79,0.3112,1,0,0
3761.03,0,5,1,26393.84,-0.8575,2,0,0
9395.6,13,1,2,171955.66,-0.9454,0,0,0
1669781.3,1,6,4,43660.84,37.2435,2,0,1
4915.18,13,2,2,86242.72,-0.943,1,0,0
34692.18,23,2,3,159149.57,-0.782,3,0,0
4066.77,11,2,6,59108.47,-0.9312,3,0,0
64666.77,9,0,3,11597.31,4.5756,1,0,0
120362.94,15,1,3,26643.47,3.5174,0,0,0
1318679.39,2,3,2,118395.08,10.1379,0,0,0
263331.17,8,6,4,17918.85,13.695,1,1,0
1083102.44,7,6,3,9910.58,108.2766,1,0,0
27943.96,4,0,0,52795.15,-0.4707,1,1,0
187692.74,0,6,4,60097.49,2.1231,0,1,0
69287.2,17,3,3,39981.62,0.733,4,0,0
31654.14,17,0,3,33485.72,-0.0547,1,0,0
279648.74,12,0,4,62326.51,3.4868,2,1,0
157764.05,17,4,4,108152.15,0.4587,0,0,0
92872.3,23,6,1,25281.06,2.6735,1,0,0
5930.13,9,2,1,25054.5,-0.7633,2,0,0
13348.06,15,0,1,78611.6,-0.8302,2,0,0
197101.2,13,6,3,74092.8,1.6602,0,0,0
2946.12,2,5,0,51856.78,-0.9432,1,0,0
30324.21,2,6,5,156887.04,-0.8067,0,1,0
100471.69,10,0,4,40530.58,1.4789,2,0,0
9161.47,20,2,5,38843.87,-0.7641,3,1,0
70206.1,7,4,5,52446.65,0.3386,0,0,0
38348.4,10,4,3,163988.5,-0.7661,0,0,0
1121283.62,14,4,2,41110.91,26.274,0,0,0
20602.25,8,0,2,88514.09,-0.7672,1,0,0
194835.22,1,2,1,147782.87,0.3184,2,0,0
89466.49,22,4,3,101321.5,-0.117,3,0,0
8805.72,9,3,2,62577.42,-0.8593,0,0,0
169808.7,13,3,5,237526.87,-0.2851,0,0,0
152656.24,6,6,2,82102.02,0.8593,2,0,0
16890.01,1,5,4,37826.9,-0.5535,2,0,0
203891.84,19,6,3,41338.18,3.9322,2,0,0
69916.09,23,4,1,53056.25,0.3178,0,0,0
52488.34,8,3,0,120358.27,-0.5639,0,0,0
16858.86,22,2,2,48215.91,-0.6503,1,0,0
1499.87,1,1,2,39100.71,-0.9616,1,0,0
41098.75,0,1,4,107635.21,-0.6182,3,0,0
36345.99,1,2,3,34106.02,0.0657,1,0,0
41014.9,10,3,4,89285.63,-0.5406,0,0,0
38037.81,7,3,5,375090.16,-0.8986,3,0,0
8158.99,12,4,3,10143.46,-0.1956,1,0,0
6026.55,13,1,0,33030.3,-0.8175,2,0,0
93385.28,8,1,2,107694.54,-0.1329,1,1,0
10954.89,14,6,4,84973.38,-0.8711,2,1,0
4831.69,14,0,2,65222.18,-0.9259,2,0,0
299293.14,1,3,3,338276.19,-0.1152,1,0,0
198889.29,9,6,2,40059.7,3.9647,1,1,0
102564.64,10,4,5,34763.92,1.9503,2,0,0
196377.49,1,0,1,8488.84,22.131,3,1,0
47518.26,18,0,2,32818.67,0.4479,1,1,0
6730.18,13,3,2,31092.02,-0.7835,3,0,0
15121.58,9,6,4,11279.03,0.3407,3,0,0
44598.92,8,5,6,72687.66,-0.3864,1,0,0
1892456.83,17,4,4,181377.42,9.4338,0,0,0
221523.92,22,4,1,129513.38,0.7104,2,0,0
478323.01,9,5,4,23984.68,18.9421,3,0,0
292047.07,1,6,2,70776.52,3.1263,3,0,1
152540.59,20,1,2,128752.37,0.1848,0,0,0
12823.75,4,5,5,11105.19,0.1547,3,0,0
105052.58,3,6,3,52283.42,1.0093,0,0,0
24675.9,6,1,5,107957.4,-0.7714,0,0,0
40346.44,6,6,7,135397.95,-0.702,1,0,0
9560.41,2,6,4,32417.75,-0.7051,2,0,0
56888.45,22,0,2,87245.33,-0.3479,1,0,0
6723.41,12,0,5,9435.48,-0.2874,1,0,0
54444.65,15,2,4,11814.75,3.6079,0,0,0
13707.9,0,5,3,162025.1,-0.9154,2,0,0
234657.41,18,1,5,312254.02,-0.2485,4,0,0
340679.29,18,4,2,22076.8,14.4309,1,0,0
8377.24,14,3,0,29983.77,-0.7206,1,0,0
7283.73,17,6,2,10831.43,-0.3275,0,0,0
505991.86,19,0,2,122063.59,3.1453,2,0,0
4534.7,5,4,2,37075.41,-0.8777,2,0,0
12989.08,19,0,4,111470.44,-0.8835,1,0,0
156020.07,7,2,2,44840.46,2.4794,0,0,0
39315.33,22,4,5,29050.21,0.3533,1,0,0
180215.89,23,2,5,59732.79,2.017,3,0,0
80367.62,19,5,5,39452.99,1.037,5,0,0
16027.6,15,5,1,39021.77,-0.5893,1,0,0
279093.31,17,0,0,18678.98,13.9408,0,1,0
25798.65,4,5,2,98361.74,-0.7377,3,0,0
148713.63,18,0,4,48413.72,2.0717,0,0,0
23434.11,11,6,2,25297.68,-0.0737,2,0,0
155827.12,19,4,4,56668.99,1.7497,0,0,0
290214.78,20,6,6,259085.14,0.1202,0,0,0
12070.97,2,3,6,111778.1,-0.892,0,0,0
199485.77,17,6,0,113220.13,0.7619,0,0,0
218208.76,8,6,0,57078.61,2.8229,0,0,0
70034.31,2,4,4,29954.72,1.338,2,0,0
658017.78,15,5,6,120012.38,4.4829,1,0,0
217582.59,7,1,3,89340.78,1.4354,4,0,0
367760.32,15,0,1,32563.95,10.2932,1,0,0
55075.82,4,3,3,69019.01,-0.202,1,1,0
7301.37,15,1,6,161934.0,-0.9549,1,0,0
68620.4,9,2,2,95447.01,-0.2811,1,0,0
38341.25,12,3,4,150634.63,-0.7455,1,0,0
66434.42,21,5,2,56928.16,0.167,1,0,0
10733.76,22,2,4,29643.96,-0.6379,0,0,0
149656.68,17,2,6,131994.89,0.1338,2,0,0
27839.4,1,1,1,32154.35,-0.1342,2,0,0
14029.04,18,5,2,53717.03,-0.7388,2,1,0
370475.82,10,4,4,162553.85,1.2791,1,1,0
25947.98,1,4,3,75812.67,-0.6577,2,0,0
292760.94,18,2,6,29958.8,8.7718,1,0,0
138564.32,0,1,0,78341.25,0.7687,1,1,0
12751.47,0,0,3,53631.74,-0.7622,2,0,0
48280.43,2,3,3,401574.04,-0.8798,2,0,0
133983.39,23,3,0,34328.61,2.9029,0,0,0
17563.96,18,6,3,6658.73,1.6375,0,0,0
151756.25,18,0,1,52456.3,1.893,6,0,0
129121.67,19,0,3,14508.08,7.8994,1,0,0
1310.95,2,4,6,13760.52,-0.9047,4,0,0
542872.85,2,4,6,16328.03,32.2459,1,0,0
100718.93,21,4,0,458098.55,-0.7801,1,0,0
36931.59,8,5,2,38612.88,-0.0435,0,0,0
42955.26,2,6,1,15318.51,1.804,2,0,0
38065.55,22,2,4,123266.52,-0.6912,2,0,0
20536.56,21,6,3,21526.52,-0.046,2,0,0
65558.26,2,5,1,18508.05,2.542,2,0,0
75910.48,21,6,1,423454.0,-0.8207,0,0,0
173039.76,15,0,1,210062.26,-0.1762,2,0,0
663191.4,11,3,3,37108.88,16.871,1,0,0
64579.15,21,2,4,38351.03,0.6839,2,0,0
372935.7,15,1,5,53112.79,6.0215,3,0,0
61906.98,12,1,4,29291.83,1.1134,1,0,0
25590.83,2,0,2,91904.53,-0.7215,1,0,0
101991.66,3,4,0,88313.78,0.1549,0,0,0
105960.72,7,6,2,13705.08,6.731,0,0,0
459241.37,15,4,3,119800.74,2.8334,1,0,0
45992.02,20,2,4,82040.1,-0.4394,1,0,0
620538.17,18,0,4,22453.57,26.6353,3,0,0
210197.61,10,3,3,21677.08,8.6964,1,0,0
345199.73,10,1,3,66556.96,4.1865,3,0,0
108064.24,5,6,1,55370.3,0.9516,1,0,0
112998.63,21,3,4,71684.16,0.5763,2,0,0
252703.14,23,5,2,43506.27,4.8083,2,0,1
51132.25,6,0,0,59735.99,-0.144,2,1,0
551697.09,20,6,4,20046.69,26.5193,2,0,0
70394.84,19,3,2,39725.62,0.772,4,1,0
145466.93,16,0,6,298610.13,-0.5129,2,1,0
23375.79,9,2,2,32194.44,-0.2739,3,1,0
2142940.49,18,5,5,75968.82,27.2078,2,0,0
103057.02,13,2,4,272695.18,-0.6221,1,0,0
46917.84,6,0,5,125066.26,-0.6249,2,0,0
9255.95,8,1,5,36199.48,-0.7443,2,0,0
101664.34,11,6,3,67606.22,0.5038,2,0,0
2330189.26,18,4,2,162656.9,13.3257,1,0,0
76370.79,1,3,5,50395.91,0.5154,1,0,0
590299.9,15,3,2,44870.26,12.1554,0,0,0
95395.21,16,4,4,13191.87,6.2309,0,0,0
3758.9,3,1,1,185219.54,-0.9797,3,0,0
133286.11,5,3,6,10818.19,11.3195,3,0,1
52457.21,14,2,2,19538.58,1.6847,1,0,0
56204.97,22,3,5,35969.57,0.5626,1,0,0
158243.89,16,2,2,76701.89,1.0631,1,0,0
105359.41,12,5,5,79922.23,0.3183,2,0,0
102828.75,22,6,3,161419.37,-0.363,1,0,0
589688.84,14,0,4,20053.63,28.4042,1,0,0
50957.48,16,3,5,18968.41,1.6864,4,0,0
64742.71,4,1,1,47804.99,0.3543,0,0,0
45281.33,1,1,5,43776.25,0.0344,0,0,0
112083.81,7,3,0,32290.72,2.471,1,0,0
55326.0,6,3,2,51147.62,0.0817,0,0,0
87173.69,8,6,4,109296.18,-0.2024,0,0,0
216682.0,2,0,2,627687.87,-0.6548,1,0,0
2148090.21,13,3,0,56845.74,36.7874,2,0,0
11276.45,19,5,4,12562.31,-0.1024,5,0,0
10428.68,3,0,2,76366.89,-0.8634,1,1,0
772177.93,2,3,2,79765.88,8.6804,1,0,0
365998.21,12,0,3,33377.12,9.9652,0,1,0
28557.39,15,3,3,109251.23,-0.7386,1,0,0
35809.26,10,3,3,16163.96,1.2153,4,0,0
107399.85,15,0,4,277989.2,-0.6137,2,0,0
2910.0,16,4,4,16943.41,-0.8282,2,0,0
100940.53,2,0,5,43797.94,1.3047,2,1,0
47049.75,12,6,5,350890.51,-0.8659,1,0,0
369085.54,7,3,3,13671.75,25.9943,3,1,0
150777.1,21,3,3,5824.95,24.8804,2,0,0
1113014.9,23,6,3,28417.97,38.1645,0,0,0
67593.71,6,0,4,22644.4,1.9849,3,0,0
40331.58,22,1,3,155118.09,-0.74,5,0,0
50732.43,8,4,2,56852.28,-0.1076,1,1,0
60853.23,4,3,7,459984.19,-0.8677,1,1,0
187909.63,5,6,1,37556.78,4.0032,1,0,0
4518.24,14,6,1,26213.0,-0.8276,1,0,0
22444.31,20,0,2,59889.47,-0.6252,0,0,0
205508.24,6,2,2,52893.5,2.8853,3,0,0
11605.68,15,0,4,51430.08,-0.7743,0,0,0
47103.7,10,2,6,35428.51,0.3295,0,0,0
216129.88,11,1,1,74144.05,1.915,1,0,0
142673.2,12,3,2,24099.85,4.9199,2,0,0
182625.04,13,1,3,191497.43,-0.0463,2,1,0
313252.53,21,3,2,123602.69,1.5343,0,0,0
10197.67,12,0,1,112942.88,-0.9097,0,0,0
22679.66,5,3,4,55087.64,-0.5883,2,0,0
24766.75,19,6,1,152512.78,-0.8376,3,0,0
28221.13,6,2,3,26334.12,0.0717,1,1,0
23805.51,21,1,2,117078.41,-0.7967,1,0,0
456227.13,9,0,4,12368.63,35.8829,1,0,0
107016.48,15,3,4,98698.24,0.0843,2,1,0
339243.28,14,0,1,173256.24,0.958,2,1,0
23399.1,7,5,2,169361.93,-0.8618,0,0,0
32220.58,14,5,0,112229.04,-0.7129,2,0,0
15636.64,21,6,2,45713.68,-0.6579,1,0,0
217361.92,22,2,1,41160.36,4.2808,2,0,0
44478.47,14,5,3,29196.77,0.5234,2,0,0
108256.67,18,3,3,44961.2,1.4077,4,0,0
44484.51,10,3,6,259187.72,-0.8284,1,0,0
11838.19,21,5,1,49020.33,-0.7585,0,0,0
126930.68,0,6,4,58366.22,1.1747,2,0,0
35095.81,1,0,5,79405.84,-0.558,1,0,0
47067.7,1,2,3,127768.35,-0.6316,2,0,0
185982.36,10,0,1,18216.84,9.2089,1,0,0
22918.65,11,2,0,268593.47,-0.9147,2,0,0
573429.39,5,1,1,187385.41,2.0601,0,0,0
26974.29,15,3,5,47671.53,-0.4342,1,0,0
181560.72,4,1,1,22335.68,7.1284,0,0,1
37369.25,23,6,3,62258.07,-0.3998,0,0,0
150548.95,16,0,2,135603.06,0.1102,2,1,0
23178.13,17,0,5,15679.81,0.4782,2,0,0
13693.53,0,0,4,76370.69,-0.8207,1,0,0
12664.28,12,4,4,94508.7,-0.866,0,0,0
16473.59,6,2,5,16426.2,0.0029,3,0,0
18857.39,22,2,4,52879.33,-0.6434,1,0,0
